id,item_group_id,title,description,availability,condition,price,sale_price,size,link,image_link,additional_image_link,brand,google_product_category,product_type,additional_variant_attribute,custom_label_0,quantity_to_sell_on_facebook
1964-77-4837,1964,12 Callaway Chrome Soft AAAA/Near Mint Grade,Save Money On Callaway Chrome Soft Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_like_new,37.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_3_1_4.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
1964-77-2978,1964,12 Callaway Chrome Soft AAA/Standard Grade,Save Money On Callaway Chrome Soft Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_good,26.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_3_1_4.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
1964-77-4413,1964,12 Callaway Chrome Soft AA/C Grade,Save Money On Callaway Chrome Soft Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_fair,15.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_3_1_4.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AA/C Grade,AA/C Grade,
1965-78-2850,,12 Callaway Chrome Soft Yellow AA/C Grade,If You Are Looking For One Of The Longest Golf Balls Then This Is The One! The Callaway Chrome Soft Yellow Is Suited to Players Who Love Distance Off The Tee.,in stock,used_fair,19.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft-yellow.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_yellow_golf_balls_2.png,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,,AA/C Grade,
1966-79-4594,1966,50 Callaway Chrome Soft AAAAA/Mint Grade,"Huge Savings On Callaway Chrome Soft Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_like_new,181.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-chrome-soft.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_3_1_4_2.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
1966-79-4595,1966,50 Callaway Chrome Soft AAAA/Near Mint Grade,"Huge Savings On Callaway Chrome Soft Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_like_new,154.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-chrome-soft.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_3_1_4_2.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
1966-79-4511,1966,50 Callaway Chrome Soft AAA/Standard Grade,"Huge Savings On Callaway Chrome Soft Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_good,119.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-chrome-soft.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_3_1_4_2.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
1966-79-4596,1966,50 Callaway Chrome Soft AA/C Grade,"Huge Savings On Callaway Chrome Soft Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_fair,54.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-chrome-soft.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_3_1_4_2.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AA/C Grade,AA/C Grade,
1966-79-4597,1966,50 Callaway Chrome Soft Practice Grade,"Huge Savings On Callaway Chrome Soft Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_fair,39.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-chrome-soft.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_3_1_4_2.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:Practice,Practice,
1970-81-490,,50 Callaway Chrome Soft Truvis AAA/Standard Grade,"Huge Savings On Callaway Chrome Soft Truvis Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_good,99.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-chrome-soft-truvis.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_truvis_1_1_2.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,,AAA/Standard Grade,
1995-104-599,1995,Mixed Callaway Golf Balls - 12 Callaway Golf Balls AAAA/Near Mint Grade,"Huge Savings On Mixed Callaway Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_like_new,15.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/12-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/c/h/cheap_callaway_golf_balls_1_4.png.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
1995-104-713,1995,Mixed Callaway Golf Balls - 12 Callaway Golf Balls AAA/Standard Grade,"Huge Savings On Mixed Callaway Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_good,12.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/12-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/c/h/cheap_callaway_golf_balls_1_4.png.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
1995-104-2060,1995,Mixed Callaway Golf Balls - 50 Callaway Golf Balls AAAAA/Mint Grade,"Huge Savings On Mixed Callaway Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_like_new,69.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/12-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/c/h/cheap_callaway_golf_balls_1_4.png.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
1995-104-2061,1995,Mixed Callaway Golf Balls - 50 Callaway Golf Balls AAAA/Near Mint Grade,"Huge Savings On Mixed Callaway Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_like_new,64.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/12-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/c/h/cheap_callaway_golf_balls_1_4.png.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
1995-104-2062,1995,Mixed Callaway Golf Balls - 50 Callaway Golf Balls AAA/Standard Grade,"Huge Savings On Mixed Callaway Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_good,49.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/12-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/c/h/cheap_callaway_golf_balls_1_4.png.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
1995-104-2063,1995,Mixed Callaway Golf Balls - 100 Callaway Golf Balls AAAAA/Mint Grade,"Huge Savings On Mixed Callaway Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_like_new,149.99 AUD,,100 Balls,https://www.lostgolfballs.com.au/12-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/c/h/cheap_callaway_golf_balls_1_4.png.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
1995-104-2064,1995,Mixed Callaway Golf Balls - 100 Callaway Golf Balls AAAA/Near Mint Grade,"Huge Savings On Mixed Callaway Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_like_new,139.99 AUD,,100 Balls,https://www.lostgolfballs.com.au/12-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/c/h/cheap_callaway_golf_balls_1_4.png.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
1995-104-2065,1995,Mixed Callaway Golf Balls - 100 Callaway Golf Balls AAA/Standard Grade,"Huge Savings On Mixed Callaway Golf Balls. Cheap Golf Balls, VERY High Quality From Lost Golf Balls.",in stock,used_good,119.99 AUD,,100 Balls,https://www.lostgolfballs.com.au/12-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/c/h/cheap_callaway_golf_balls_1_4.png.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
1996-105-5032,1996,50 Callaway Golf Balls AAAAA/Mint Grade,Save Money On 50 Mixed Callaway Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_like_new,69.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/m/i/mixed_callaway_used_golf_balls_4.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
1996-105-5033,1996,50 Callaway Golf Balls AAAA/Near Mint Grade,Save Money On 50 Mixed Callaway Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_like_new,64.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/m/i/mixed_callaway_used_golf_balls_4.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
1996-105-2282,1996,50 Callaway Golf Balls AAA/Standard Grade,Save Money On 50 Mixed Callaway Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_good,49.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/m/i/mixed_callaway_used_golf_balls_4.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
1996-105-5043,1996,50 Callaway Golf Balls AA/C Grade,Save Money On 50 Mixed Callaway Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_fair,49.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-callaway-mixed-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/m/i/mixed_callaway_used_golf_balls_4.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AA/C Grade,AA/C Grade,
1997-106-1980,1997,100 Callaway Golf Balls AAAAA/Mint Grade,Save Money On 100 Mixed Callaway Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_like_new,149.99 AUD,,100 Balls,https://www.lostgolfballs.com.au/100-callaway-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/m/i/mixed_callaway_used_golf_balls_5.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
1997-106-609,1997,100 Callaway Golf Balls AAAA/Near Mint Grade,Save Money On 100 Mixed Callaway Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_like_new,139.99 AUD,,100 Balls,https://www.lostgolfballs.com.au/100-callaway-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/m/i/mixed_callaway_used_golf_balls_5.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
1997-106-2012,1997,100 Callaway Golf Balls AAA/Standard Grade,Save Money On 100 Mixed Callaway Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_good,119.99 AUD,,100 Balls,https://www.lostgolfballs.com.au/100-callaway-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/m/i/mixed_callaway_used_golf_balls_5.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
1997-106-2345,1997,100 Callaway Golf Balls AA/C Grade,Save Money On 100 Mixed Callaway Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_fair,84.99 AUD,,100 Balls,https://www.lostgolfballs.com.au/100-callaway-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/m/i/mixed_callaway_used_golf_balls_5.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AA/C Grade,AA/C Grade,
1998-107-1774,1998,12 Srixon Z Star AAAA/Near Mint Grade,Save Money On Srixon Z star Golf Balls. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_like_new,32.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/srixon-z-star.html,https://www.lostgolfballs.com.au/media/catalog/product/s/r/srixon_z_star_discount_golf_balls_5.jpg,,Srixon,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Srixon,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
